"","ID","danger"
"24537","52005","NO"
"24538","52007","NO"
"24539","52009","NO"
"24540","52010","NO"
"24541","52011","NO"
"24542","52012","NO"
"24543","52013","NO"
"24544","52014","NO"
"24545","52020","NO"
"24546","52023","NO"
"24547","52025","NO"
"24548","52028","NO"
"24549","52031","NO"
"24550","52032","YES"
"24551","52034","NO"
"24552","52035","NO"
"24553","52036","NO"
"24554","52037","YES"
"24555","52040","NO"
"24556","52041","NO"
"24557","52042","YES"
"24558","52043","NO"
"24559","52045","NO"
"24560","52046","NO"
"24561","52047","NO"
"24562","52048","NO"
"24563","52050","NO"
"24564","52061","NO"
"24565","52064","NO"
"24566","52066","NO"
"24567","52070","YES"
"24568","52072","NO"
"24569","52073","NO"
"24570","52074","NO"
"24571","52081","YES"
"24572","52082","YES"
"24573","52083","NO"
"24574","52085","NO"
"24575","52095","NO"
"24576","52096","NO"
"24577","52097","NO"
"24578","52098","NO"
"24579","52099","NO"
"24580","52101","NO"
"24581","52103","NO"
"24582","52104","NO"
"24583","52105","NO"
"24584","52107","NO"
"24585","52108","NO"
"24586","52111","NO"
"24587","52112","NO"
"24588","52113","NO"
"24589","52115","YES"
"24590","52118","YES"
"24591","52123","NO"
"24592","52127","YES"
"24593","52128","YES"
"24594","52129","YES"
"24595","52130","NO"
"24596","52142","NO"
"24597","52146","NO"
"24598","52147","NO"
"24599","52151","NO"
"24600","52153","NO"
"24601","52158","NO"
"24602","52159","NO"
"24603","52161","NO"
"24604","52163","NO"
"24605","52164","NO"
"24606","52165","NO"
"24607","52167","NO"
"24608","52168","NO"
"24609","52175","NO"
"24610","52176","NO"
"24611","52181","NO"
"24612","52184","NO"
"24613","52185","NO"
"24614","52186","NO"
"24615","52189","NO"
"24616","52190","NO"
"24617","52193","NO"
"24618","52195","NO"
"24619","52196","NO"
"24620","52197","NO"
"24621","52198","NO"
"24622","52199","NO"
"24623","52200","NO"
"24624","52201","NO"
"24625","52202","NO"
"24626","52203","NO"
"24627","52204","NO"
"24628","52207","NO"
"24629","52213","NO"
"24630","52214","NO"
"24631","52217","NO"
"24632","52218","NO"
"24633","52219","NO"
"24634","52223","NO"
"24635","52225","YES"
"24636","52228","NO"
"24637","52230","NO"
"24638","52231","YES"
"24639","52232","YES"
"24640","52233","YES"
"24641","52236","NO"
"24642","52238","YES"
"24643","52241","NO"
"24644","52246","NO"
"24645","52247","YES"
"24646","52248","NO"
"24647","52249","NO"
"24648","52254","NO"
"24649","52255","NO"
"24650","52257","NO"
"24651","52258","NO"
"24652","52259","NO"
"24653","52260","YES"
"24654","52265","NO"
"24655","52266","YES"
"24656","52267","NO"
"24657","52268","YES"
"24658","52269","NO"
"24659","52270","NO"
"24660","52272","NO"
"24661","52274","NO"
"24662","52275","NO"
"24663","52277","NO"
"24664","52279","YES"
"24665","52287","NO"
"24666","52291","NO"
"24667","52292","YES"
"24668","52300","NO"
"24669","52303","NO"
"24670","52305","YES"
"24671","52307","NO"
"24672","52308","YES"
"24673","52309","NO"
"24674","52312","NO"
"24675","52313","NO"
"24676","52314","NO"
"24677","52315","NO"
"24678","52320","NO"
"24679","52321","NO"
"24680","52325","NO"
"24681","52329","NO"
"24682","52330","NO"
"24683","52333","NO"
"24684","52335","NO"
"24685","52337","YES"
"24686","52339","NO"
"24687","52341","NO"
"24688","52347","NO"
"24689","52348","NO"
"24690","52349","NO"
"24691","52350","NO"
"24692","52352","NO"
"24693","52353","NO"
"24694","52355","YES"
"24695","52356","NO"
"24696","52357","NO"
"24697","52361","NO"
"24698","52363","NO"
"24699","52366","NO"
"24700","52369","NO"
"24701","52371","NO"
"24702","52374","NO"
"24703","52375","NO"
"24704","52376","NO"
"24705","52377","NO"
"24706","52378","NO"
"24707","52380","NO"
"24708","52382","NO"
"24709","52384","NO"
"24710","52386","NO"
"24711","52387","NO"
"24712","52390","NO"
"24713","52391","NO"
"24714","52393","NO"
"24715","52395","NO"
"24716","52397","NO"
"24717","52398","NO"
"24718","52399","YES"
"24719","52400","YES"
"24720","52401","NO"
"24721","52405","NO"
"24722","52409","NO"
"24723","52410","NO"
"24724","52411","NO"
"24725","52422","NO"
"24726","52424","NO"
"24727","52425","NO"
"24728","52426","NO"
"24729","52431","NO"
"24730","52433","NO"
"24731","52434","NO"
"24732","52435","NO"
"24733","52436","NO"
"24734","52437","NO"
"24735","52438","NO"
"24736","52439","YES"
"24737","52441","NO"
"24738","52442","NO"
"24739","52443","NO"
"24740","52445","NO"
"24741","52446","NO"
"24742","52447","NO"
"24743","52448","NO"
"24744","52449","NO"
"24745","52450","NO"
"24746","52451","NO"
"24747","52452","NO"
"24748","52457","NO"
"24749","52459","NO"
"24750","52460","NO"
"24751","52461","YES"
"24752","52462","NO"
"24753","52467","NO"
"24754","52468","NO"
"24755","52470","NO"
"24756","52471","NO"
"24757","52475","NO"
"24758","52477","NO"
"24759","52480","NO"
"24760","52481","YES"
"24761","52482","NO"
"24762","52486","NO"
"24763","52489","NO"
"24764","52491","NO"
"24765","52495","NO"
"24766","52496","NO"
"24767","52497","NO"
"24768","52498","YES"
"24769","52499","NO"
"24770","52502","NO"
"24771","52503","YES"
"24772","52504","NO"
"24773","52507","NO"
"24774","52509","YES"
"24775","52510","NO"
"24776","52511","NO"
"24777","52514","NO"
"24778","52515","NO"
"24779","52516","NO"
"24780","52517","NO"
"24781","52518","NO"
"24782","52519","NO"
"24783","52520","NO"
"24784","52521","NO"
"24785","52522","NO"
"24786","52523","NO"
"24787","52526","NO"
"24788","52529","NO"
"24789","52535","NO"
"24790","52537","NO"
"24791","52542","NO"
"24792","52545","NO"
"24793","52546","NO"
"24794","52555","NO"
"24795","52556","NO"
"24796","52558","NO"
"24797","52560","NO"
"24798","52566","NO"
"24799","52568","NO"
"24800","52569","NO"
"24801","52570","NO"
"24802","52571","NO"
"24803","52573","NO"
"24804","52574","NO"
"24805","52575","NO"
"24806","52576","NO"
"24807","52578","NO"
"24808","52580","NO"
"24809","52584","NO"
"24810","52597","YES"
"24811","52604","NO"
"24812","52607","NO"
"24813","52608","NO"
"24814","52609","NO"
"24815","52610","NO"
"24816","52612","NO"
"24817","52613","NO"
"24818","52614","NO"
"24819","52615","NO"
"24820","52616","NO"
"24821","52617","NO"
"24822","52618","NO"
"24823","52619","NO"
"24824","52620","NO"
"24825","52621","NO"
"24826","52622","NO"
"24827","52624","NO"
"24828","52626","NO"
"24829","52630","NO"
"24830","52633","NO"
"24831","52634","NO"
"24832","52635","NO"
"24833","52638","NO"
"24834","52645","NO"
"24835","52646","NO"
"24836","52647","NO"
"24837","52648","NO"
"24838","52649","NO"
"24839","52656","NO"
"24840","52657","NO"
"24841","52659","NO"
"24842","52660","NO"
"24843","52662","NO"
"24844","52663","NO"
"24845","52667","NO"
"24846","52668","YES"
"24847","52670","NO"
"24848","52674","NO"
"24849","52676","NO"
"24850","52678","NO"
"24851","52681","NO"
"24852","52682","NO"
"24853","52683","YES"
"24854","52688","YES"
"24855","52689","NO"
"24856","52690","NO"
"24857","52694","NO"
"24858","52695","YES"
"24859","52698","NO"
"24860","52699","NO"
"24861","52700","NO"
"24862","52701","NO"
"24863","52702","NO"
"24864","52703","NO"
"24865","52704","NO"
"24866","52713","NO"
"24867","52716","NO"
"24868","52717","NO"
"24869","52719","NO"
"24870","52720","NO"
"24871","52722","NO"
"24872","52723","YES"
"24873","52724","YES"
"24874","52725","NO"
"24875","52727","YES"
"24876","52728","YES"
"24877","52733","NO"
"24878","52734","NO"
"24879","52735","NO"
"24880","52736","NO"
"24881","52739","YES"
"24882","52742","NO"
"24883","52746","YES"
"24884","52753","NO"
"24885","52756","NO"
"24886","52758","YES"
"24887","52759","NO"
"24888","52762","NO"
"24889","52773","NO"
"24890","52774","NO"
"24891","52775","YES"
"24892","52776","NO"
"24893","52780","NO"
"24894","52783","NO"
"24895","52784","NO"
"24896","52786","NO"
"24897","52790","YES"
"24898","52793","NO"
"24899","52794","NO"
"24900","52795","NO"
"24901","52796","NO"
"24902","52797","NO"
"24903","52798","NO"
"24904","52799","NO"
"24905","52801","NO"
"24906","52804","NO"
"24907","52805","NO"
"24908","52817","YES"
"24909","52820","NO"
"24910","52822","YES"
"24911","52823","NO"
"24912","52824","NO"
"24913","52826","NO"
"24914","52827","NO"
"24915","52831","YES"
"24916","52832","YES"
"24917","52833","NO"
"24918","52841","NO"
"24919","52843","YES"
"24920","52850","NO"
"24921","52855","NO"
"24922","52859","NO"
"24923","52860","NO"
"24924","52862","NO"
"24925","52864","NO"
"24926","52865","NO"
"24927","52868","YES"
"24928","52869","NO"
"24929","52872","NO"
"24930","52873","NO"
"24931","52875","NO"
"24932","52876","NO"
"24933","52877","NO"
"24934","52878","NO"
"24935","52879","YES"
"24936","52880","NO"
"24937","52881","NO"
"24938","52884","NO"
"24939","52890","NO"
"24940","52891","NO"
"24941","52894","NO"
"24942","52895","NO"
"24943","52899","NO"
"24944","52901","NO"
"24945","52902","YES"
"24946","52903","NO"
"24947","52905","NO"
"24948","52909","NO"
"24949","52911","NO"
"24950","52912","NO"
"24951","52913","NO"
"24952","52914","NO"
"24953","52917","NO"
"24954","52918","NO"
"24955","52919","NO"
"24956","52920","NO"
"24957","52921","NO"
"24958","52922","NO"
"24959","52923","NO"
"24960","52924","NO"
"24961","52925","NO"
"24962","52926","NO"
"24963","52931","NO"
"24964","52934","NO"
"24965","52935","NO"
"24966","52936","NO"
"24967","52937","NO"
"24968","52938","NO"
"24969","52939","NO"
"24970","52940","NO"
"24971","52942","NO"
"24972","52944","NO"
"24973","52951","NO"
"24974","52952","NO"
"24975","52957","NO"
"24976","52958","YES"
"24977","52960","NO"
"24978","52964","NO"
"24979","52969","YES"
"24980","52970","NO"
"24981","52971","YES"
"24982","52973","NO"
"24983","52974","NO"
"24984","52975","YES"
"24985","52976","NO"
"24986","52978","NO"
"24987","52979","YES"
"24988","52980","NO"
"24989","52981","NO"
"24990","52983","NO"
"24991","52984","NO"
"24992","52985","NO"
"24993","52986","NO"
"24994","52987","NO"
"24995","52989","NO"
"24996","52992","NO"
"24997","52993","NO"
"24998","52994","NO"
"24999","52998","NO"
"25000","52999","NO"
"25001","53002","NO"
"25002","53003","YES"
"25003","53004","NO"
"25004","53008","YES"
"25005","53010","NO"
"25006","53011","NO"
"25007","53012","NO"
"25008","53013","NO"
"25009","53017","NO"
"25010","53020","NO"
"25011","53021","NO"
"25012","53028","NO"
"25013","53030","NO"
"25014","53032","NO"
"25015","53035","NO"
"25016","53037","NO"
"25017","53038","YES"
"25018","53045","NO"
"25019","53047","NO"
"25020","53055","NO"
"25021","53056","NO"
"25022","53057","YES"
"25023","53059","NO"
"25024","53060","NO"
"25025","53061","YES"
"25026","53062","NO"
"25027","53063","NO"
"25028","53064","NO"
"25029","53065","NO"
"25030","53066","NO"
"25031","53067","NO"
"25032","53068","YES"
"25033","53071","YES"
"25034","53072","NO"
"25035","53073","YES"
"25036","53077","NO"
"25037","53078","NO"
"25038","53079","NO"
"25039","53083","NO"
"25040","53085","NO"
"25041","53086","YES"
"25042","53088","NO"
"25043","53090","NO"
"25044","53091","NO"
"25045","53092","NO"
"25046","53093","NO"
"25047","53094","NO"
"25048","53095","NO"
"25049","53096","NO"
"25050","53097","NO"
"25051","53098","NO"
"25052","53099","NO"
"25053","53102","NO"
"25054","53103","NO"
"25055","53105","NO"
"25056","53111","NO"
"25057","53117","NO"
"25058","53119","NO"
"25059","53120","NO"
"25060","53127","NO"
"25061","53137","NO"
"25062","53138","YES"
"25063","53140","NO"
"25064","53144","NO"
"25065","53145","NO"
"25066","53146","NO"
"25067","53147","NO"
"25068","53148","NO"
"25069","53151","NO"
"25070","53153","NO"
"25071","53158","NO"
"25072","53159","NO"
"25073","53160","NO"
"25074","53162","YES"
"25075","53164","NO"
"25076","53167","NO"
"25077","53168","NO"
"25078","53171","YES"
"25079","53172","NO"
"25080","53175","NO"
"25081","53179","NO"
"25082","53182","NO"
"25083","53183","NO"
"25084","53188","NO"
"25085","53189","NO"
"25086","53190","NO"
"25087","53191","NO"
"25088","53192","NO"
"25089","53194","NO"
"25090","53196","NO"
"25091","53197","YES"
"25092","53199","NO"
"25093","53201","NO"
"25094","53203","NO"
"25095","53204","NO"
"25096","53205","NO"
"25097","53210","NO"
"25098","53211","NO"
"25099","53213","NO"
"25100","53215","YES"
"25101","53222","NO"
"25102","53224","NO"
"25103","53225","YES"
"25104","53227","NO"
"25105","53228","NO"
"25106","53229","NO"
"25107","53230","NO"
"25108","53232","NO"
"25109","53235","NO"
"25110","53241","NO"
"25111","53244","NO"
"25112","53246","YES"
"25113","53248","YES"
"25114","53250","NO"
"25115","53251","NO"
"25116","53253","NO"
"25117","53255","NO"
"25118","53256","NO"
"25119","53259","YES"
"25120","53261","NO"
"25121","53263","NO"
"25122","53264","NO"
"25123","53266","NO"
"25124","53267","NO"
"25125","53268","NO"
"25126","53269","NO"
"25127","53270","NO"
"25128","53271","NO"
"25129","53272","NO"
"25130","53273","NO"
"25131","53274","NO"
"25132","53278","NO"
"25133","53279","NO"
"25134","53280","NO"
"25135","53284","NO"
"25136","53285","NO"
"25137","53288","NO"
"25138","53290","NO"
"25139","53292","NO"
"25140","53298","NO"
"25141","53300","NO"
"25142","53301","NO"
"25143","53302","NO"
"25144","53305","NO"
"25145","53306","NO"
"25146","53307","NO"
"25147","53308","NO"
"25148","53309","NO"
"25149","53310","NO"
"25150","53311","NO"
"25151","53312","NO"
"25152","53313","NO"
"25153","53314","NO"
"25154","53315","NO"
"25155","53316","NO"
"25156","53317","NO"
"25157","53318","NO"
"25158","53319","NO"
"25159","53320","NO"
"25160","53321","NO"
"25161","53326","NO"
"25162","53327","NO"
"25163","53329","NO"
"25164","53332","NO"
"25165","53333","NO"
"25166","53335","NO"
"25167","53339","NO"
"25168","53342","YES"
"25169","53346","NO"
"25170","53347","YES"
"25171","53348","NO"
"25172","53350","NO"
"25173","53351","NO"
"25174","53352","NO"
"25175","53353","NO"
"25176","53356","NO"
"25177","53357","NO"
"25178","53358","NO"
"25179","53359","NO"
"25180","53360","NO"
"25181","53361","NO"
"25182","53369","NO"
"25183","53371","NO"
"25184","53372","NO"
"25185","53373","NO"
"25186","53378","NO"
"25187","53379","NO"
"25188","53383","NO"
"25189","53385","NO"
"25190","53388","NO"
"25191","53391","NO"
"25192","53392","NO"
"25193","53395","NO"
"25194","53399","NO"
"25195","53404","NO"
"25196","53409","NO"
"25197","53414","YES"
"25198","53415","NO"
"25199","53416","NO"
"25200","53417","NO"
"25201","53418","NO"
"25202","53420","NO"
"25203","53425","NO"
"25204","53426","NO"
"25205","53427","NO"
"25206","53432","NO"
"25207","53433","NO"
"25208","53434","NO"
"25209","53436","NO"
"25210","53437","NO"
"25211","53441","NO"
"25212","53442","NO"
"25213","53445","NO"
"25214","53447","YES"
"25215","53448","NO"
"25216","53449","NO"
"25217","53450","NO"
"25218","53453","NO"
"25219","53460","NO"
"25220","53461","NO"
"25221","53462","YES"
"25222","53465","NO"
"25223","53466","NO"
"25224","53467","NO"
"25225","53470","NO"
"25226","53477","NO"
"25227","53481","NO"
"25228","53482","NO"
"25229","53483","YES"
"25230","53485","NO"
"25231","53487","YES"
"25232","53488","NO"
"25233","53489","YES"
"25234","53490","YES"
"25235","53493","NO"
"25236","53494","NO"
"25237","53495","YES"
"25238","53496","NO"
"25239","53499","NO"
"25240","53502","NO"
"25241","53503","NO"
"25242","53504","NO"
"25243","53506","NO"
"25244","53507","NO"
"25245","53509","NO"
"25246","53510","NO"
"25247","53516","NO"
"25248","53522","YES"
"25249","53525","NO"
"25250","53526","NO"
"25251","53527","NO"
"25252","53528","NO"
"25253","53530","NO"
"25254","53531","NO"
"25255","53536","NO"
"25256","53537","NO"
"25257","53539","NO"
"25258","53541","NO"
"25259","53542","NO"
"25260","53551","NO"
"25261","53554","YES"
"25262","53557","NO"
"25263","53559","NO"
"25264","53562","NO"
"25265","53564","YES"
"25266","53565","NO"
"25267","53566","NO"
"25268","53567","NO"
"25269","53568","NO"
"25270","53569","NO"
"25271","53570","YES"
"25272","53571","NO"
"25273","53572","NO"
"25274","53573","NO"
"25275","53574","NO"
"25276","53575","YES"
"25277","53576","NO"
"25278","53577","NO"
"25279","53578","NO"
"25280","53579","NO"
"25281","53580","NO"
"25282","53581","YES"
"25283","53582","NO"
"25284","53583","NO"
"25285","53584","NO"
"25286","53585","NO"
"25287","53586","NO"
"25288","53587","NO"
"25289","53588","NO"
"25290","53591","NO"
"25291","53595","NO"
"25292","53596","NO"
"25293","53597","NO"
"25294","53599","NO"
"25295","53610","NO"
"25296","53613","NO"
"25297","53618","NO"
"25298","53620","NO"
"25299","53621","NO"
"25300","53622","NO"
"25301","53623","NO"
"25302","53624","NO"
"25303","53626","NO"
"25304","53628","NO"
"25305","53629","NO"
"25306","53634","NO"
"25307","53635","NO"
"25308","53640","NO"
"25309","53646","NO"
"25310","53649","NO"
"25311","53650","NO"
"25312","53657","NO"
"25313","53658","NO"
"25314","53660","NO"
"25315","53663","NO"
"25316","53666","NO"
"25317","53667","NO"
"25318","53668","NO"
"25319","53670","YES"
"25320","53674","NO"
"25321","53676","NO"
"25322","53677","YES"
"25323","53678","NO"
"25324","53679","NO"
"25325","53680","NO"
"25326","53681","NO"
"25327","53682","NO"
"25328","53684","NO"
"25329","53685","NO"
"25330","53698","NO"
"25331","53699","YES"
"25332","53701","NO"
"25333","53702","NO"
"25334","53703","NO"
"25335","53705","NO"
"25336","53706","NO"
"25337","53709","NO"
"25338","53710","NO"
"25339","53711","NO"
"25340","53715","NO"
"25341","53724","NO"
"25342","53725","YES"
"25343","53727","NO"
"25344","53731","NO"
"25345","53736","NO"
"25346","53738","NO"
"25347","53739","YES"
"25348","53740","NO"
"25349","53745","NO"
"25350","53746","NO"
"25351","53747","NO"
"25352","53748","NO"
"25353","53749","NO"
"25354","53751","NO"
"25355","53752","NO"
"25356","53755","NO"
"25357","53756","NO"
"25358","53757","NO"
"25359","53758","NO"
"25360","53761","NO"
"25361","53763","NO"
"25362","53766","YES"
"25363","53768","NO"
"25364","53776","NO"
"25365","53777","NO"
"25366","53784","NO"
"25367","53785","NO"
"25368","53786","NO"
"25369","53787","YES"
"25370","53790","NO"
"25371","53791","NO"
"25372","53794","NO"
"25373","53795","NO"
"25374","53803","YES"
"25375","53804","NO"
"25376","53810","NO"
"25377","53813","NO"
"25378","53814","NO"
"25379","53824","NO"
"25380","53827","NO"
"25381","53830","NO"
"25382","53832","YES"
"25383","53835","YES"
"25384","53838","NO"
"25385","53845","NO"
"25386","53846","YES"
"25387","53847","NO"
"25388","53848","YES"
"25389","53850","YES"
"25390","53851","NO"
"25391","53853","NO"
"25392","53855","YES"
"25393","53857","NO"
"25394","53860","NO"
"25395","53863","NO"
"25396","53864","NO"
"25397","53865","NO"
"25398","53867","YES"
"25399","53869","NO"
"25400","53871","NO"
"25401","53873","YES"
"25402","53879","YES"
"25403","53895","NO"
"25404","53899","YES"
"25405","53900","NO"
"25406","53903","NO"
"25407","53904","NO"
"25408","53905","NO"
"25409","53906","NO"
"25410","53907","NO"
"25411","53908","NO"
"25412","53913","NO"
"25413","53914","NO"
"25414","53915","NO"
"25415","53917","NO"
"25416","53918","NO"
"25417","53919","NO"
"25418","53921","NO"
"25419","53922","NO"
"25420","53930","NO"
"25421","53931","NO"
"25422","53932","YES"
"25423","53933","YES"
"25424","53934","NO"
"25425","53935","NO"
"25426","53936","NO"
"25427","53939","NO"
"25428","53940","YES"
"25429","53942","NO"
"25430","53946","NO"
"25431","53948","NO"
"25432","53949","NO"
"25433","53950","YES"
"25434","53954","NO"
"25435","53955","NO"
"25436","53956","NO"
"25437","53957","NO"
"25438","53958","NO"
"25439","53960","NO"
"25440","53965","NO"
"25441","53967","NO"
"25442","53970","NO"
"25443","53971","YES"
"25444","53973","NO"
"25445","53975","NO"
"25446","53981","NO"
"25447","53983","NO"
"25448","53984","NO"
"25449","53988","NO"
"25450","53989","NO"
"25451","53993","NO"
"25452","53994","YES"
"25453","53995","NO"
"25454","53996","NO"
"25455","53997","NO"
"25456","54000","NO"
"25457","54001","NO"
"25458","54002","NO"
"25459","54003","NO"
"25460","54004","NO"
"25461","54005","NO"
"25462","54009","NO"
"25463","54011","NO"
"25464","54013","NO"
"25465","54016","NO"
"25466","54017","YES"
"25467","54020","NO"
"25468","54022","NO"
"25469","54023","NO"
"25470","54025","NO"
"25471","54026","NO"
"25472","54028","NO"
"25473","54030","NO"
"25474","54031","NO"
"25475","54033","NO"
"25476","54034","NO"
"25477","54035","YES"
"25478","54036","NO"
"25479","54037","NO"
"25480","54039","YES"
"25481","54040","NO"
"25482","54041","NO"
"25483","54042","NO"
"25484","54044","YES"
"25485","54048","NO"
"25486","54049","NO"
"25487","54050","NO"
"25488","54051","NO"
"25489","54053","NO"
"25490","54056","NO"
"25491","54064","NO"
"25492","54065","NO"
"25493","54067","NO"
"25494","54068","NO"
"25495","54069","NO"
"25496","54070","YES"
"25497","54080","YES"
"25498","54084","NO"
"25499","54085","NO"
"25500","54086","NO"
"25501","54087","NO"
"25502","54088","NO"
"25503","54089","NO"
"25504","54090","NO"
"25505","54091","NO"
"25506","54092","NO"
"25507","54097","NO"
"25508","54099","NO"
"25509","54105","NO"
"25510","54108","NO"
"25511","54109","NO"
"25512","54110","NO"
"25513","54112","NO"
"25514","54116","NO"
"25515","54118","YES"
"25516","54121","NO"
"25517","54122","NO"
"25518","54133","NO"
"25519","54134","NO"
"25520","54135","NO"
"25521","54136","NO"
"25522","54137","NO"
"25523","54140","NO"
"25524","54144","NO"
"25525","54146","NO"
"25526","54148","NO"
"25527","54149","NO"
"25528","54150","NO"
"25529","54151","NO"
"25530","54152","NO"
"25531","54153","NO"
"25532","54154","NO"
"25533","54155","NO"
"25534","54156","NO"
"25535","54157","NO"
"25536","54158","NO"
"25537","54160","YES"
"25538","54161","NO"
"25539","54164","NO"
"25540","54166","NO"
"25541","54167","NO"
"25542","54168","NO"
"25543","54169","NO"
"25544","54170","NO"
"25545","54171","YES"
"25546","54172","NO"
"25547","54173","NO"
"25548","54174","YES"
"25549","54180","NO"
"25550","54181","YES"
"25551","54183","NO"
"25552","54186","NO"
"25553","54187","NO"
"25554","54188","NO"
"25555","54193","NO"
"25556","54196","NO"
"25557","54197","NO"
"25558","54200","NO"
"25559","54201","NO"
"25560","54202","NO"
"25561","54204","YES"
"25562","54205","NO"
"25563","54206","NO"
"25564","54207","NO"
"25565","54209","NO"
"25566","54210","NO"
"25567","54211","NO"
"25568","54213","NO"
"25569","54214","NO"
"25570","54215","NO"
"25571","54219","YES"
"25572","54228","NO"
"25573","54233","NO"
"25574","54234","NO"
"25575","54235","YES"
"25576","54236","YES"
"25577","54238","NO"
"25578","54239","NO"
"25579","54240","NO"
"25580","54241","NO"
"25581","54244","YES"
"25582","54246","NO"
"25583","54251","NO"
"25584","54252","NO"
"25585","54254","NO"
"25586","54258","NO"
"25587","54260","NO"
"25588","54263","NO"
"25589","54264","NO"
"25590","54268","NO"
"25591","54273","NO"
"25592","54274","YES"
"25593","54275","NO"
"25594","54276","NO"
"25595","54277","NO"
"25596","54278","NO"
"25597","54279","YES"
"25598","54280","NO"
"25599","54281","NO"
"25600","54282","NO"
"25601","54283","NO"
"25602","54284","NO"
"25603","54286","YES"
"25604","54287","NO"
"25605","54288","NO"
"25606","54289","NO"
"25607","54290","YES"
"25608","54292","YES"
"25609","54294","NO"
"25610","54295","NO"
"25611","54296","NO"
"25612","54297","NO"
"25613","54298","NO"
"25614","54299","NO"
"25615","54300","NO"
"25616","54301","NO"
"25617","54302","NO"
"25618","54303","NO"
"25619","54306","NO"
"25620","54308","NO"
"25621","54309","NO"
"25622","54317","NO"
"25623","54322","NO"
"25624","54332","YES"
"25625","54333","NO"
"25626","54335","YES"
"25627","54337","NO"
"25628","54340","NO"
"25629","54343","NO"
"25630","54349","NO"
"25631","54352","YES"
"25632","54353","NO"
"25633","54354","NO"
"25634","54355","NO"
"25635","54356","NO"
"25636","54357","NO"
"25637","54359","NO"
"25638","54360","NO"
"25639","54361","YES"
"25640","54362","YES"
"25641","54363","NO"
"25642","54364","NO"
"25643","54366","NO"
"25644","54370","YES"
"25645","54373","NO"
"25646","54374","NO"
"25647","54375","NO"
"25648","54376","NO"
"25649","54378","NO"
"25650","54381","NO"
"25651","54382","NO"
"25652","54384","NO"
"25653","54386","NO"
"25654","54387","NO"
"25655","54388","NO"
"25656","54389","NO"
"25657","54390","NO"
"25658","54391","NO"
"25659","54392","NO"
"25660","54393","NO"
"25661","54395","NO"
"25662","54396","NO"
"25663","54397","YES"
"25664","54398","NO"
"25665","54399","NO"
"25666","54400","NO"
"25667","54401","NO"
"25668","54402","NO"
"25669","54403","NO"
"25670","54404","NO"
"25671","54405","NO"
"25672","54406","NO"
"25673","54407","NO"
"25674","54408","NO"
"25675","54409","NO"
"25676","54410","NO"
"25677","54411","NO"
"25678","54412","NO"
"25679","54413","NO"
"25680","54414","NO"
"25681","54415","NO"
"25682","54416","NO"
"25683","54417","NO"
"25684","54418","NO"
"25685","54419","NO"
"25686","54420","NO"
"25687","54421","NO"
"25688","54422","NO"
"25689","54423","NO"
"25690","54424","NO"
"25691","54425","NO"
"25692","54426","NO"
"25693","54427","NO"
"25694","54428","NO"
"25695","54429","NO"
"25696","54430","NO"
"25697","54431","NO"
"25698","54432","NO"
"25699","54433","NO"
"25700","54434","NO"
"25701","54435","NO"
"25702","54436","NO"
"25703","54437","NO"
"25704","54438","NO"
"25705","54439","NO"
"25706","54440","NO"
"25707","54441","NO"
"25708","54446","NO"
"25709","54447","NO"
"25710","54450","NO"
"25711","54451","NO"
"25712","54454","NO"
"25713","54457","NO"
"25714","54458","YES"
"25715","54459","NO"
"25716","54460","NO"
"25717","54461","NO"
"25718","54462","NO"
"25719","54463","NO"
"25720","54466","NO"
"25721","54467","NO"
"25722","54468","NO"
"25723","54469","NO"
"25724","54470","NO"
"25725","54472","NO"
"25726","54473","NO"
"25727","54475","NO"
"25728","54478","NO"
"25729","54482","NO"
"25730","54484","NO"
"25731","54488","NO"
"25732","54489","NO"
"25733","54491","NO"
"25734","54495","NO"
"25735","54497","NO"
"25736","54498","NO"
"25737","54499","NO"
"25738","54500","NO"
"25739","54501","NO"
"25740","54502","NO"
"25741","54503","NO"
"25742","54507","NO"
"25743","54509","NO"
"25744","54510","NO"
"25745","54512","NO"
"25746","54513","NO"
"25747","54515","NO"
"25748","54516","NO"
"25749","54517","NO"
"25750","54518","NO"
"25751","54522","NO"
"25752","54523","NO"
"25753","54526","NO"
"25754","54532","NO"
"25755","54535","YES"
"25756","54536","YES"
"25757","54537","NO"
"25758","54538","NO"
"25759","54541","NO"
"25760","54544","NO"
"25761","54545","NO"
"25762","54548","NO"
"25763","54549","YES"
"25764","54550","NO"
"25765","54552","NO"
"25766","54553","NO"
"25767","54558","YES"
"25768","54561","YES"
"25769","54562","NO"
"25770","54563","NO"
"25771","54564","NO"
"25772","54566","NO"
"25773","54569","YES"
"25774","54570","NO"
"25775","54573","NO"
"25776","54575","NO"
"25777","54576","NO"
"25778","54577","NO"
"25779","54578","NO"
"25780","54581","NO"
"25781","54584","YES"
"25782","54589","NO"
"25783","54590","NO"
"25784","54591","NO"
"25785","54592","NO"
"25786","54598","NO"
"25787","54599","NO"
"25788","54604","NO"
"25789","54606","NO"
"25790","54609","NO"
"25791","54610","NO"
"25792","54611","NO"
"25793","54612","NO"
"25794","54613","NO"
"25795","54614","NO"
"25796","54615","NO"
"25797","54617","NO"
"25798","54618","NO"
"25799","54619","NO"
"25800","54624","NO"
"25801","54626","NO"
"25802","54627","NO"
"25803","54630","NO"
"25804","54632","YES"
"25805","54637","NO"
"25806","54638","YES"
"25807","54640","NO"
